CoC_Number,Year,weighted median income,weighted median rent,total population,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
WA-504,2012,71847.50688298437,1228.3107833655029,714443.0,Everett/Snohomish County CoC,2.88476477479659,1.8811857628950104,1.0035790119015793,1.2625219926572169,1.6222427821393728,9.765903544,6.566501327,33.11174728,48.40660429,8.683477914,30.7,1541.0
WA-504,2013,72141.70704790189,1232.8779165004892,724627.0,Everett/Snohomish County CoC,1.3068792634003426,0.8321522659243997,0.47472699747594277,0.8556126117298969,0.4512666516704456,10.44774182,7.093921858,34.05797101,48.5510786,9.355955604,29.1,664.0
WA-504,2014,72589.11870249717,1244.9754457395177,735351.0,Everett/Snohomish County CoC,1.2905401638129275,0.7846592987566482,0.5058808650562792,0.8349754063025685,0.455564757510359,10.51024153,7.055088121,34.49177135,48.20494867,8.874669295,34.1,607.0
WA-504,2015,73777.21882320168,1299.2812484514225,746653.0,Everett/Snohomish County CoC,1.1102881793818546,0.6924233881066574,0.41786479127519743,0.8009075166107951,0.30938066277105963,10.20442149,6.84299719,34.80400058,47.56853318,7.48752745,35.1,637.0
WA-504,2016,76339.4012224362,1333.7699937652326,758649.0,Everett/Snohomish County CoC,1.2654073227540008,0.6445668550278192,0.6208404677261816,0.9253291047638632,0.3400782179901377,9.35425227,6.408744256,34.5666547,47.42302616,6.187046268,33.0,605.0
WA-504,2017,81195.02217115082,1400.778164124036,771904.0,Everett/Snohomish County CoC,1.3810007462067821,0.7138193350468451,0.667181411159937,1.0169658403117487,0.36403490589503357,8.882318818,6.292609456,34.13562616,47.06716458,5.435333118,24.8,581.0
WA-504,2018,86472.80822633546,1485.676458772978,786620.0,Everett/Snohomish County CoC,1.0907426711754087,0.6102056901680608,0.4805369810073479,0.7780122549642776,0.3127304162111311,8.111774469,5.860948942,33.81766936,46.9662971,4.594247567,35.4,586.0
WA-504,2019,91195.24691915954,1569.666275250123,798808.0,Everett/Snohomish County CoC,1.3970816516609748,0.6472143493805771,0.7498673022803978,0.975203052548297,0.4218785991126779,7.503218201,5.588499551,33.77170507,47.5424583,4.16154286,34.2,599.0
WA-504,2020,94984.51905314624,1595.455559087795,811572.0,Everett/Snohomish County CoC,1.3948238726816597,0.5655690437816977,0.829254828899962,1.0448857279452717,0.3499381447363881,7.285821621,5.391900793,34.5860841,47.98533104,4.237697143,34.2,501.0
WA-504,2021,102087.65957581728,1680.8727890890998,820024.0,Everett/Snohomish County CoC,0.6024213925446085,0.6024213925446085,0.0,0.3792571924724154,0.223164200072193,7.350911109,5.397020751,34.25721005,49.07869309,4.346032035,34.6,686.0
WA-504,2022,110801.33300697662,1904.6536204467504,828337.0,Everett/Snohomish County CoC,1.429369930354433,0.7243428701120437,0.7050270602423893,1.0828925908175053,0.3464773395369276,7.56746056,5.437429513,33.04353111,49.68964804,4.437336589,31.2,677.0
WA-504,2023,115393.41339942109,1960.8127569945648,834648.0,Everett/Snohomish County CoC,1.539571172518235,0.7116772579578458,0.8278939145603895,1.1501854674066192,0.3893857051116159,7.56746056,5.437429513,33.04353111,49.68964804,4.437336589,33.2,707.0
WA-508,2007,60998.02019282385,967.4187001771218,422873.0,Vancouver/Clark County CoC,3.2917684505749953,2.7525994802221945,0.539168970352801,1.7712173631326664,1.520551087442329,11.08414219,6.260428658,33.34161251,48.12523279,10.52316545,28.6,847.0
WA-508,2008,60998.02019282385,967.4187001771218,422873.0,Vancouver/Clark County CoC,2.5113923092748887,2.081003043466951,0.4303892658079376,1.194211973807739,1.3171803354671499,11.08414219,6.260428658,33.34161251,48.12523279,10.52316545,27.4,889.0
WA-508,2009,60998.02019282385,967.4187001771218,422873.0,Vancouver/Clark County CoC,2.740775599293405,2.1921475241975723,0.5486280750958326,1.2698848117519919,1.4708907875414132,11.08414219,6.260428658,33.34161251,48.12523279,10.52316545,30.1,803.0
WA-508,2010,60998.02019282385,967.4187001771218,422873.0,Vancouver/Clark County CoC,2.6107129090767205,2.1164746862533197,0.4942382228234009,1.1823880928789494,1.4283248161977709,11.08414219,6.260428658,33.34161251,48.12523279,10.52316545,36.3,832.0
WA-508,2011,62017.18923203341,1008.5770678485716,429589.0,Vancouver/Clark County CoC,1.9716519743289518,1.5363521877887936,0.43529978654015816,0.9590562141954286,1.012595760133523,11.82880131,5.988703463,33.62066614,47.94523327,10.47156028,32.1,559.0
WA-508,2012,61946.02206462143,1023.0452579914712,434995.0,Vancouver/Clark County CoC,2.3448545385579145,1.9402521868067448,0.40460235175116954,1.0115058793779237,1.3333486591799906,12.07366293,5.877586402,34.63271067,50.00578102,11.03004524,30.7,754.0
WA-508,2013,61704.79545030809,1068.6549942020415,439810.0,Vancouver/Clark County CoC,1.5984174984652462,1.166412769150315,0.43200472931493145,0.800345603783452,0.7980718946817944,12.5713967,6.003508945,35.32868015,50.27718867,11.20598228,29.1,447.0
WA-508,2014,62986.77844370519,1098.5164267083285,445494.0,Vancouver/Clark County CoC,1.5600659043668377,1.0729661903415084,0.4870997140253292,0.7003461326078466,0.8597197717589912,12.05067688,5.897941114,35.10956208,48.97616396,10.25305818,34.1,469.0
WA-508,2015,64081.36010321952,1120.0774190690308,451465.0,Vancouver/Clark County CoC,1.466337368345276,1.0100450754765042,0.45629229286877165,0.6645033391292792,0.8018340292159968,11.30460934,5.354439845,35.85820632,48.51329082,8.602299223,35.1,476.0
WA-508,2016,66462.48892732206,1151.1207809542088,458516.0,Vancouver/Clark County CoC,1.500492894468241,1.0097793752017379,0.4907135192665032,0.6957227228711758,0.8047701715970653,10.27158968,5.374132013,35.70121582,47.7221994,7.191022876,33.0,479.0
WA-508,2017,71023.63772720238,1202.800483208089,465224.0,Vancouver/Clark County CoC,1.6099771292968548,1.0317610441421767,0.5782160851546783,0.7609237700548553,0.8490533592419995,10.3891582,5.264475853,34.43326346,46.62322592,6.298074745,24.8,449.0
WA-508,2018,75141.57089614484,1277.897257656159,473573.0,Vancouver/Clark County CoC,1.6787274612361769,0.8889864920508559,0.7897409691853209,0.9565579118741989,0.722169549361978,9.448719797,4.874024131,34.08812539,46.81817353,5.456027171,35.4,398.0
WA-508,2019,79231.35617796659,1362.0134752773467,482068.0,Vancouver/Clark County CoC,1.9872715052648176,0.9770405834861472,1.0102309217786702,1.0496444485010414,0.9376270567637761,9.333293558,4.727145922,33.55563138,46.91625069,4.803865315,34.2,373.0
WA-508,2020,82688.48101047827,1441.5636684303352,481950.0,Vancouver/Clark County CoC,1.900612096690528,0.8299616142753398,1.0706504824151883,1.128747795414462,0.771864301276066,9.375918936,4.696978129,33.31905921,47.20464238,5.124533687,34.2,317.0
WA-508,2021,87863.37666719034,1539.9093564071268,496494.0,Vancouver/Clark County CoC,0.7552961365092025,0.7552961365092025,0.0,0.408866975230315,0.34642916127888757,9.106388583,4.567523827,34.30249356,47.59123286,5.325775333,34.6,378.0
WA-508,2022,95442.82052843634,1649.4263773802743,504091.0,Vancouver/Clark County CoC,2.3745712579673115,1.1347157556869694,1.2398555022803424,1.5989176557407294,0.7756536022265822,8.894686409,4.432116581,34.40992636,46.70251605,5.027582289,31.2,590.0
WA-508,2023,100172.67004755972,1745.7941043963365,510516.0,Vancouver/Clark County CoC,2.5464432064812854,1.2301279489771133,1.3163152575041723,1.7433341952064185,0.803109011274867,8.894686409,4.432116581,34.40992636,46.70251605,5.027582289,33.2,619.0
WI-500,2007,55237.53796586417,694.5322536159681,4024510.0,Wisconsin Balance of State CoC,0.7715224959063339,0.6999609890396595,0.07156150686667445,0.25941046239169485,0.5121120335146391,9.814522185,14.07478721,26.37375105,41.046374,6.712034534,20.3,3858.0
WI-500,2008,55237.53796586417,694.5322536159681,4024510.0,Wisconsin Balance of State CoC,0.7715224959063339,0.6999609890396595,0.07156150686667445,0.25941046239169485,0.5121120335146391,9.814522185,14.07478721,26.37375105,41.046374,6.712034534,14.7,3925.0
WI-500,2009,55237.53796586417,694.5322536159681,4024510.0,Wisconsin Balance of State CoC,0.9919219979575152,0.7968671962549477,0.1950548017025675,0.3945821975843022,0.5973398003732131,9.814522185,14.07478721,26.37375105,41.046374,6.712034534,6.1,3656.0
WI-500,2010,55237.53796586417,694.5322536159681,4024510.0,Wisconsin Balance of State CoC,0.9919219979575152,0.7968671962549477,0.1950548017025675,0.3945821975843022,0.5973398003732131,9.814522185,14.07478721,26.37375105,41.046374,6.712034534,15.1,3756.0
WI-500,2011,56325.68680911409,717.972118434225,4040555.0,Wisconsin Balance of State CoC,0.8414685606309034,0.7793483815960927,0.06212017903481082,0.35440675847748637,0.48706180215341704,10.11827537,14.52980093,26.55646561,41.34209731,6.70528647,12.2,4098.0
WI-500,2012,56353.32978262098,732.8958760451674,4051863.0,Wisconsin Balance of State CoC,0.8929225889424198,0.7993853691499441,0.0935372197924757,0.38402088125881845,0.5089017076836013,10.43837867,14.92312642,26.81694463,42.04948255,6.956476162,20.8,3887.0
WI-500,2013,56234.13405708869,736.3729997722362,4061225.0,Wisconsin Balance of State CoC,0.8888943606916633,0.8467888383431108,0.04210552234855247,0.38091955013573486,0.5079748105559283,10.92050065,15.15945364,27.36245469,42.06733727,7.21211869,16.8,3967.0
WI-500,2014,56693.36805131713,753.9915887533575,4069908.0,Wisconsin Balance of State CoC,0.8769239992648482,0.8467021858970768,0.03022181336777146,0.3636445836122094,0.5132794156526389,11.09130404,15.38300555,27.66225806,41.94489606,6.627261727,6.0,4037.0
WI-500,2015,57289.716909122166,754.5143264996531,4077793.0,Wisconsin Balance of State CoC,0.8820947998096029,0.8313320465261478,0.05076275328345505,0.3666198848249531,0.5154749149846498,10.87744217,15.46541881,28.00416277,41.06231102,5.767463377,15.3,4143.0
WI-500,2016,58630.66345336042,761.2328948057792,4084578.0,Wisconsin Balance of State CoC,0.8434163823043654,0.8110997023437917,0.03231667996057365,0.3787416962046018,0.46467468609976353,10.64157478,15.25417775,28.27591231,40.30828688,5.018001195,16.2,3993.0
WI-500,2017,60827.102928654,792.4197562804163,4085597.0,Wisconsin Balance of State CoC,0.8194640832172141,0.785931652093929,0.03353243112328504,0.3668986441883524,0.45256543902886165,10.28730438,15.03247665,28.3396363,39.60733795,4.266311659,19.4,3592.0
WI-500,2018,63399.79250358238,817.371711555144,4095743.0,Wisconsin Balance of State CoC,0.7683587568848924,0.7373509519518192,0.031007804933073195,0.36550144869929585,0.4028573081855966,9.834428084,14.82773135,28.23435429,38.88913109,3.6836401,15.2,3009.0
WI-500,2019,65835.65633140909,828.3989390094904,4104655.0,Wisconsin Balance of State CoC,0.7004242743909049,0.6775234459412545,0.022900828449650457,0.34546143342132285,0.35496284096958214,9.469605714,14.82097336,28.2939994,38.11660759,3.347046767,13.1,2821.0
WI-500,2020,67869.78060706911,839.0375326126564,4116500.0,Wisconsin Balance of State CoC,0.6578403983966962,0.6274747965504677,0.030365601846228593,0.3500546580833232,0.307785740313373,9.271596539,14.84377363,28.34264453,37.65992539,3.396794139,21.5,2685.0
WI-500,2021,71834.2042053129,882.5880968781581,4176669.0,Wisconsin Balance of State CoC,0.5794090937060131,0.548523237058048,0.030885856647965164,0.3045489120636565,0.27486018164235665,9.089534654,14.09190006,27.74600963,37.11570942,3.426627452,20.3,2437.0
WI-500,2022,77465.36322018041,953.2022364645126,4188933.0,Wisconsin Balance of State CoC,0.7278703192435878,0.6813190853136109,0.04655123392997692,0.4053538216056452,0.32251649763794266,9.135381326,13.87594457,27.2295903,37.72586698,3.34447055,9.2,2556.0
WI-500,2023,80911.52065991917,997.0023419543924,4199484.0,Wisconsin Balance of State CoC,0.7000860105670125,0.6362686463384549,0.0638173642285576,0.4105266266046019,0.28955938396241065,9.135381326,13.87594457,27.2295903,37.72586698,3.34447055,23.0,2572.0
WI-501,2007,46637.613064410165,771.4693157966587,937616.0,Milwaukee City & County CoC,1.5678060101363458,1.3811624375010667,0.18664357263527925,0.8201651848944558,0.74764082524189,19.72299497,9.149951952,48.17744135,50.66243485,10.30677044,20.3,1492.0
WI-501,2008,46637.613064410165,771.4693157966587,937616.0,Milwaukee City & County CoC,1.5678060101363458,1.3811624375010667,0.18664357263527925,0.8201651848944558,0.74764082524189,19.72299497,9.149951952,48.17744135,50.66243485,10.30677044,14.7,1462.0
WI-501,2009,46637.613064410165,771.4693157966587,937616.0,Milwaukee City & County CoC,1.6392638350881383,1.4046262009180732,0.23463763417006536,1.0388047985529258,0.6004590365352127,19.72299497,9.149951952,48.17744135,50.66243485,10.30677044,6.1,1459.0
WI-501,2010,46637.613064410165,771.4693157966587,937616.0,Milwaukee City & County CoC,1.6392638350881383,1.4046262009180732,0.23463763417006536,1.0388047985529258,0.6004590365352127,19.72299497,9.149951952,48.17744135,50.66243485,10.30677044,15.1,1454.0
WI-501,2011,47161.81065194914,803.2476321806868,942006.0,Milwaukee City & County CoC,1.5562533571973003,1.412942168096594,0.14331118910070637,0.946915412428371,0.6093379447689292,19.88013927,9.540969754,48.04384856,51.03162349,10.15155088,12.2,1588.0
WI-501,2012,47348.622002907294,820.1736581222585,946584.0,Milwaukee City & County CoC,1.5128081607126256,1.3923751088123189,0.12043305190030679,0.966633706041936,0.5461744546706895,20.95452794,9.396818901,49.12128014,51.95063694,10.79165823,20.8,1528.0
WI-501,2013,46904.60956816587,832.343424226771,950527.0,Milwaukee City & County CoC,1.5170531715564104,1.4234209022994613,0.09363226925694904,0.9121255892783688,0.6049275822780416,21.69544459,9.345845558,49.48269378,52.43397074,11.35742393,16.8,1510.0
WI-501,2014,47240.01742184034,830.2744228294285,953401.0,Milwaukee City & County CoC,1.5722660244744866,1.4516452153920543,0.12062080908243225,0.9303535448358036,0.6419124796386829,21.96953068,8.948270362,50.2546136,52.40110246,10.71822078,6.0,1554.0
WI-501,2015,47500.69838556645,839.6519223506939,955939.0,Milwaukee City & County CoC,1.5911057086278517,1.453021584013206,0.1380841246146459,0.9822802500996403,0.6088254585282115,21.43829577,8.765158648,50.80323125,51.53598099,9.439965033,15.3,1591.0
WI-501,2016,48848.16349316345,850.0214224552133,955306.0,Milwaukee City & County CoC,1.4812007880197549,1.2645162911150982,0.21668449690465671,0.8960479678762616,0.5851528201434932,21.09610614,8.411509561,51.19062548,50.32210316,8.211860835,16.2,1500.0
WI-501,2017,50472.32969957746,875.7337907935095,956586.0,Milwaukee City & County CoC,0.9408458831720306,0.7997190006962259,0.14112688247580457,0.71817902415465,0.22266685901738056,20.51404876,8.810915795,51.23440439,49.0464509,7.227239376,19.4,1106.0
WI-501,2018,52651.24675830976,903.2133023268487,954209.0,Milwaukee City & County CoC,0.9127979300132361,0.7440717913999974,0.16872613861323882,0.6895763925932369,0.2232215374199992,20.06327822,8.953088253,51.73987993,48.64497007,6.298767989,15.2,939.0
WI-501,2019,54871.47110676117,935.8778292435236,951226.0,Milwaukee City & County CoC,0.9303782697276988,0.8105329332881985,0.11984533643950018,0.6570468006551545,0.2733314690725443,18.8218873,8.961309465,51.18685315,47.27784484,5.412155651,13.1,949.0
WI-501,2020,56224.28680334605,927.8955298257443,949180.0,Milwaukee City & County CoC,1.0219347226026676,0.9302766598537685,0.09165806274889905,0.7743525990855264,0.24758212351714112,18.4811804,8.823581113,52.01222871,46.3462292,5.333744918,21.5,908.0
WI-501,2021,59943.88506830309,969.1185861702886,939123.0,Milwaukee City & County CoC,0.869960590891715,0.8518585957324014,0.01810199515931353,0.6548662954692837,0.21509429542243136,18.08904699,8.785913437,52.03982682,46.16240617,5.123074558,20.3,1124.0
WI-501,2022,64780.86011126794,1070.7504530776594,933063.0,Milwaukee City & County CoC,0.8916868421532094,0.8723955402797025,0.019291301873506934,0.6226803549170848,0.26900648723612447,18.35054938,8.761815605,52.5307743,46.48472682,4.985735602,9.2,1130.0
WI-501,2023,68017.06186776132,1107.9776921617497,927656.0,Milwaukee City & County CoC,1.138353010167562,1.034866372879602,0.10348663728796019,0.8289710841087644,0.30938192605879766,18.35054938,8.761815605,52.5307743,46.48472682,4.985735602,23.0,967.0
WI-502,2007,54703.43722270151,774.1584709555501,194736.0,Racine City & County CoC,1.3146002793525593,1.2837893353052336,0.03081094404732561,0.708651713088489,0.6059485662640702,11.22615718,7.474604476,30.44143503,47.39649927,8.736219683,20.3,262.0
WI-502,2008,54703.43722270151,774.1584709555501,194736.0,Racine City & County CoC,1.330005751376222,1.3248705940350012,0.005135157341220935,0.8164900172541287,0.5135157341220935,11.22615718,7.474604476,30.44143503,47.39649927,8.736219683,14.7,293.0
WI-502,2009,54703.43722270151,774.1584709555501,194736.0,Racine City & County CoC,1.817845698792211,1.81271054145099,0.005135157341220935,1.2837893353052336,0.5340563634869773,11.22615718,7.474604476,30.44143503,47.39649927,8.736219683,6.1,293.0
WI-502,2010,54703.43722270151,774.1584709555501,194736.0,Racine City & County CoC,1.2118971325281405,1.181086188480815,0.03081094404732561,0.8113548599129077,0.40054227261523295,11.22615718,7.474604476,30.44143503,47.39649927,8.736219683,15.1,293.0
WI-502,2011,55152.58215957627,793.5758989688713,195029.0,Racine City & County CoC,1.245968548267181,1.2408411056817192,0.005127442585461649,0.7383517323064775,0.5076168159607033,11.52044395,7.919416029,30.9047891,47.19288983,8.788671068,12.2,322.0
WI-502,2012,55502.0158031832,794.9324801050127,195024.0,Racine City & County CoC,1.2357453441627697,1.1793420296989088,0.056403314463860856,0.728115513988022,0.5076298301747477,12.35099753,7.760696425,30.91432396,47.97990733,9.721010022,20.8,305.0
WI-502,2013,55458.27620805455,832.1029403470994,195045.0,Racine City & County CoC,1.1330718552128998,1.0869286574892973,0.046143197723602244,0.6511317900997206,0.481940065113179,12.88213194,8.814001959,30.4298736,49.35294118,10.31950927,16.8,305.0
WI-502,2014,56904.073908295264,862.1783745814939,195039.0,Racine City & County CoC,1.0767077353760017,1.0203087587610682,0.05639897661493343,0.630643102148801,0.44606463322720075,13.08762162,8.719631819,30.43254934,47.97459359,9.50214732,6.0,297.0
WI-502,2015,57532.294974216886,845.9856025039123,194895.0,Racine City & County CoC,0.8620026167936581,0.8055619692655019,0.05644064752815618,0.5592755073244567,0.3027271094692014,12.22397314,8.607250131,30.13106247,48.08125414,8.375097338,15.3,293.0
WI-502,2016,58228.443293837525,859.8521036777798,194873.0,Racine City & County CoC,1.0057832537088258,1.0006517064960256,0.005131547212800132,0.6311803071744162,0.37460294653440956,12.18793779,8.553071065,30.84830856,47.12821838,7.478893858,16.2,307.0
WI-502,2017,60948.94086139999,899.5346974131347,195101.0,Racine City & County CoC,0.9943567690580777,0.9584779165662913,0.03587885249178631,0.7124514994797566,0.28190526957832096,11.75225844,8.465118576,31.41909206,46.29979396,5.778590057,19.4,258.0
WI-502,2018,62927.652939129366,931.3689085865772,195398.0,Racine City & County CoC,1.4073839036223503,1.356206307126992,0.0511775964953582,0.9007256983183042,0.5066582053040461,11.84707527,7.67476829,32.51411713,46.57579241,4.692265823,15.2,254.0
WI-502,2019,64834.99746935103,911.0396723959876,195602.0,Racine City & County CoC,1.0224844326745124,0.9611353667140418,0.06134906596047075,0.7566384801791393,0.2658459524953733,12.45154832,7.144733057,33.28709191,47.14545822,4.340123075,13.1,254.0
WI-502,2020,65876.49578523326,929.9988358972528,195859.0,Racine City & County CoC,1.0568827574939115,1.000719905646409,0.05616285184750254,0.7607513568434435,0.29613140065046795,12.19419725,6.581323438,31.94931748,43.80672164,4.042363387,21.5,237.0
WI-502,2021,70856.44144007214,978.8044016840696,197379.0,Racine City & County CoC,0.7346272906438881,0.6940961297807771,0.04053116086311107,0.5522370667598884,0.1823902238839998,11.77041804,6.476269628,31.06637943,43.59207732,4.065800248,20.3,176.0
WI-502,2022,76768.96245965859,1040.117878092841,197068.0,Racine City & County CoC,0.9793573791787605,0.9539854263502953,0.0253719528284653,0.588629305620395,0.39072807355836564,11.27659119,6.580468701,30.00319395,41.56575737,4.340156363,9.2,206.0
WI-502,2023,78688.83053309495,1019.6824235098128,196888.0,Racine City & County CoC,1.2240461582219333,1.1478607126894478,0.07618544553248548,0.7466173662183576,0.47742879200357563,11.27659119,6.580468701,30.00319395,41.56575737,4.340156363,23.0,242.0
WI-503,2007,62687.70444250944,854.4782814370756,477748.0,Madison/Dane County CoC,1.7101065833870577,1.5133501343804685,0.19675644900658926,0.9461054782018973,0.7640011051851603,11.49665154,8.016433161,38.17931954,47.48854712,5.387429213,20.3,643.0
WI-503,2008,62687.70444250944,854.4782814370756,477748.0,Madison/Dane County CoC,1.2872895333941743,1.1805386940395355,0.10675083935463885,0.6551571121176855,0.6321324212764888,11.49665154,8.016433161,38.17931954,47.48854712,5.387429213,14.7,561.0
WI-503,2009,62687.70444250944,854.4782814370756,477748.0,Madison/Dane County CoC,1.3438046836407478,1.230774383147601,0.11303030049314701,0.7305106457797834,0.6132940378609644,11.49665154,8.016433161,38.17931954,47.48854712,5.387429213,6.1,517.0
WI-503,2010,62687.70444250944,854.4782814370756,477748.0,Madison/Dane County CoC,1.1889113088908796,1.0444837027051919,0.14442760618568787,0.6698091881075379,0.519102120783342,11.49665154,8.016433161,38.17931954,47.48854712,5.387429213,15.1,441.0
WI-503,2011,64096.0713330702,900.014744385871,483913.0,Madison/Dane County CoC,1.3969453186833172,1.308086370897248,0.08885894778606898,0.7646002483917563,0.6323450702915606,11.90713848,7.254240555,39.31707418,47.90411249,5.357129967,12.2,620.0
WI-503,2012,64519.49563500884,918.3451615994976,490379.0,Madison/Dane County CoC,1.5008799316447075,1.3438585257525302,0.15702140589217725,0.8564803957755124,0.6443995358691951,12.24109706,5.712176067,40.20684185,48.52917154,5.571208336,20.8,600.0
WI-503,2013,64543.79307394688,945.3672503130272,496762.0,Madison/Dane County CoC,1.6728332682451557,1.4735426622809313,0.19929060596422432,0.9340489006808089,0.7387843675643467,12.94222207,4.954381706,40.61293014,48.92281552,5.722946172,16.8,635.0
WI-503,2014,64996.18389650565,956.770414168244,502984.0,Madison/Dane County CoC,1.5447807484929938,1.3578960762171361,0.18688467227585767,0.8727911822244843,0.6719895662685095,13.06778535,4.713882899,41.56902143,48.79878443,5.444997819,6.0,616.0
WI-503,2015,65421.744167950485,956.3309577850168,510198.0,Madison/Dane County CoC,1.511178013241918,1.3308558638018966,0.1803221494400213,0.8800504902018431,0.6311275230400747,13.01828855,4.480491778,43.16550779,47.82654705,4.954860082,15.3,676.0
WI-503,2016,67831.61101974003,986.437567963964,516818.0,Madison/Dane County CoC,1.217062873197141,1.081618674272181,0.13544419892496004,0.6965701658997945,0.5204927072973464,12.51714698,4.314004143,41.97871215,47.08983698,4.366068631,16.2,604.0
WI-503,2017,70426.1379990322,1025.25480599116,522837.0,Madison/Dane County CoC,1.1188955640094331,1.0022244026340905,0.11667116137534261,0.6120454367231087,0.5068501272863244,11.92359927,4.194736532,41.39215964,46.34990632,3.709469347,19.4,569.0
WI-503,2018,73399.68280603876,1061.1651583582309,529843.0,Madison/Dane County CoC,1.1588338432328067,1.000296314191185,0.15853752904162174,0.7719267783098012,0.3869070649230055,11.48300333,4.632550016,41.78307713,45.91415649,3.036258802,15.2,519.0
WI-503,2019,76295.95864594332,1101.929573681442,536078.0,Madison/Dane County CoC,1.0782013065262892,0.9382962927036738,0.13990501382261536,0.6603516652427446,0.41784964128354457,10.69863749,4.448803631,41.53437764,44.96925111,2.492469854,13.1,490.0
WI-503,2020,77860.35209849961,1128.4356181757516,542459.0,Madison/Dane County CoC,1.1613780949343637,0.9751889082861562,0.18618918664820752,0.6488969673284064,0.5124811276059573,11.68004861,4.415134217,41.81859511,45.15670748,2.509920745,21.5,511.0
WI-503,2021,82076.5401314913,1205.3590267051204,555474.0,Madison/Dane County CoC,1.5392259583706889,1.3826029661154255,0.15662299225526308,0.905532932234452,0.6336930261362368,11.56619776,4.400158598,43.27372194,43.53977454,2.498870393,20.3,1150.0
WI-503,2022,89151.51518599156,1292.6449183859002,559891.0,Madison/Dane County CoC,1.252029412867862,1.103786272685219,0.1482431401826427,0.8769564075864766,0.3750730052813851,11.06534531,4.252838765,42.78972529,43.79680383,2.407786527,9.2,973.0
WI-503,2023,92855.48887968172,1352.3028451937666,564777.0,Madison/Dane County CoC,1.1048608565858737,0.9649826391655467,0.13987821742032697,0.7082441388370985,0.39661671774877516,11.06534531,4.252838765,42.78972529,43.79680383,2.407786527,23.0,603.0
WV-500,2007,39253.128309776366,514.6037419509979,149708.0,"Wheeling, Weirton Area CoC",0.7882010313410105,0.6412482966842119,0.14695273465679856,0.6946856547412296,0.0935153765997809,15.17888156,11.6594764,24.57368287,40.06991196,8.269222504,35.5,149.0
WV-500,2008,39253.128309776366,514.6037419509979,149708.0,"Wheeling, Weirton Area CoC",0.6145296176557031,0.5677719293558127,0.04675768829989045,0.47425655275603174,0.14027306489967137,15.17888156,11.6594764,24.57368287,40.06991196,8.269222504,30.8,158.0
WV-500,2009,39253.128309776366,514.6037419509979,149708.0,"Wheeling, Weirton Area CoC",0.581131268870067,0.581131268870067,0.0,0.47425655275603174,0.10687471611403532,15.17888156,11.6594764,24.57368287,40.06991196,8.269222504,27.2,179.0
WV-500,2010,39253.128309776366,514.6037419509979,149708.0,"Wheeling, Weirton Area CoC",1.3158949421540598,0.995270793811954,0.32062414834210595,1.062067491383226,0.2538274507708339,15.17888156,11.6594764,24.57368287,40.06991196,8.269222504,27.7,189.0
WV-500,2011,40332.69189780483,521.3418786784691,149009.0,"Wheeling, Weirton Area CoC",0.8321645001308646,0.7180774315645364,0.11408706856632822,0.6039903629982082,0.22817413713265644,14.93131287,12.01708871,24.0124357,38.62119594,8.269222504,27.1,143.0
WV-500,2012,40761.91174944928,541.0428924623251,148441.0,"Wheeling, Weirton Area CoC",0.7814552583181196,0.7140884257044887,0.067366832613631,0.5726180772158636,0.20883718110225613,15.4353918,11.89068036,25.31182302,40.53686053,8.179064785,34.9,120.0
WV-500,2013,41320.74709899919,559.6835474709223,147880.0,"Wheeling, Weirton Area CoC",0.6018393291858264,0.5883148498782796,0.01352447930754666,0.39220989991885313,0.20962942926697323,15.66684209,11.74556298,25.64935592,40.31032299,8.419778955,33.9,116.0
WV-500,2014,42045.973800818254,581.3574098489894,147142.0,"Wheeling, Weirton Area CoC",0.6592271411289774,0.5980617362819589,0.061165404847018524,0.42815783392912965,0.23106930719984775,15.63373799,11.89596931,26.42925609,40.61962134,7.234099771,23.5,117.0
WV-500,2015,43206.93886684001,588.9221636786643,146140.0,"Wheeling, Weirton Area CoC",0.7800739017380593,0.6500615847817162,0.13001231695634324,0.5405775283974271,0.23949637334063226,14.88298891,12.84372428,26.62227721,40.68978169,6.563483113,28.8,107.0
WV-500,2016,43734.71028701042,604.5629623501347,145047.0,"Wheeling, Weirton Area CoC",0.6273828483181314,0.6066998972746764,0.02068295104345488,0.4412362889270374,0.18614655939109392,14.96273622,13.60021585,27.614602,41.45586572,5.88437304,27.6,113.0
WV-500,2017,46349.84067421517,628.2845302137196,143693.0,"Wheeling, Weirton Area CoC",0.8211951869610906,0.7724802182430599,0.0487149687180308,0.5358646558983389,0.28533053106275186,14.49505239,15.76024311,25.92539939,39.30358489,5.900364906,37.5,108.0
WV-500,2018,48685.224662233406,657.5281671329556,142258.0,"Wheeling, Weirton Area CoC",0.7591840177705296,0.6888892013102954,0.07029481646023422,0.583446976619944,0.17573704115058555,14.34928088,17.11274936,25.87565373,38.60115684,5.347240357,27.0,107.0
WV-500,2019,50851.740380447525,665.7656062360992,140729.0,"Wheeling, Weirton Area CoC",0.9663964072792388,0.9024437038563481,0.0639527034228908,0.7247973054594291,0.2415991018198097,14.05465219,17.57857638,25.50383793,37.61423761,5.658424923,32.0,99.0
